epoch,loss,val_loss
151,0.0008548332980306117,0.013925904158068906
152,0.0008484518413123533,0.01606554869662928
153,0.0008864180883240315,0.015607116791215958
154,0.0008130984982955318,0.014286864244654267
155,0.0008399524862045442,0.02147305264555722
156,0.0008055012042607371,0.014017018923451278
157,0.0008511083921769887,0.017495333250156942
158,0.0008492383866537976,0.014235554280193437
159,0.0008322388228654973,0.014366676295387813
160,0.0008297991152323724,0.017395492614014074
161,0.0008234011430045863,0.01487882221342509
162,0.000873471767424011,0.01425712600228673
163,0.0008068020297525236,0.016211780620902904
164,0.0008075101634320506,0.014783845048937523
165,0.0008323159944528168,0.017042629285821353
166,0.0008147859714891157,0.015527545928224836
167,0.0007873447032137018,0.014223235498899488
168,0.0009126752274109694,0.016739770500201055
169,0.00086133395436254,0.01461210731411649
170,0.0008306716310033448,0.014793874988258309
